prov,head_popgrp,hsg_maind,hsg_rm_tot,hsg_rent,onemed_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,metro_code,
7,1,1,5,88,0,0,0,2,13,
7,1,1,4,88,0,0,13352,0,13,
7,1,1,5,88,0,1,0,1,13,
7,1,1,10,88,0,1,4700,2,13,
7,1,1,5,88,0,0,0,0,13,
7,1,1,9,88,4,0,43166,2,13,
7,1,1,5,88,6,0,43166,0,13,
7,1,1,8,88,1,1,11500,1,13,
7,1,1,7,88,3,0,6958,1,13,
7,1,1,4,3,0,0,26800,0,13,
7,1,7,3,2,1,0,13352,0,13,
7,1,1,7,88,0,1,0,1,13,
7,1,1,7,88,0,0,0,6,13,
7,1,1,6,3,0,0,11483,0,13,
7,1,1,8,88,0,0,11275,7,13,
7,1,7,3,3,0,0,0,0,13,
7,1,1,7,88,0,1,0,8,13,
7,1,1,6,88,0,1,0,3,13,
7,1,1,5,88,0,0,2800,1,13,
7,1,1,6,88,0,0,21000,0,13,
7,1,8,2,2,0,0,2997,2,13,
7,1,1,7,88,0,0,3929,0,13,
7,1,7,3,88,0,0,4800,0,13,
7,1,8,2,2,0,0,3929,0,13,
7,1,8,1,2,0,0,0,0,13,
7,1,8,2,2,1,0,13352,0,13,
7,1,8,2,2,0,0,1249,0,13,
7,1,1,7,88,0,0,736,1,13,
7,1,1,6,88,0,1,0,4,13,
7,1,1,5,88,0,0,0,2,13,
7,1,1,8,88,0,2,16433,2,13,
7,1,1,4,4,0,0,6300,2,13,
7,1,8,2,2,0,0,3929,0,13,
7,1,7,2,2,0,0,5257,0,13,
7,1,1,6,88,2,0,18950,0,13,
7,1,7,1,1,0,0,3000,0,13,
7,1,1,8,88,0,1,6958,3,13,
7,1,8,1,2,0,0,3800,0,13,
7,1,1,5,88,0,0,3929,0,13,
7,1,1,6,88,0,1,0,3,13,
7,1,1,6,88,0,0,4800,0,13,
7,1,1,6,88,3,0,26704,0,13,
7,1,1,8,88,0,1,16300,6,13,
7,1,1,5,3,0,0,2400,2,13,
7,1,1,4,88,0,0,4200,1,13,
7,1,1,6,88,0,0,2008,2,13,
7,1,1,4,88,0,0,4000,0,13,
7,1,1,4,3,0,0,13352,0,13,
7,1,1,6,88,0,0,0,7,13,
7,1,1,9,88,0,0,5994,2,13,
7,1,1,6,88,0,0,28352,1,13,
7,1,1,6,88,0,0,5257,1,13,
7,4,1,8,6,4,0,43166,0,13,
7,4,1,7,88,0,1,6958,1,13,
7,4,1,7,88,3,0,26840,0,13,
7,4,1,9,88,0,1,20310,1,13,
7,4,1,8,5,3,0,44287,0,13,
7,1,1,3,3,0,0,12000,0,13,
7,1,1,7,4,4,0,33427,0,13,
7,4,7,3,88,0,0,6958,1,13,
7,1,1,6,88,3,0,34935,1,13,
7,1,1,4,88,0,0,0,1,13,
7,1,1,7,88,0,1,0,2,13,
7,1,1,9,88,6,0,46779,0,13,
7,1,1,6,88,0,1,0,3,13,
7,1,1,5,88,1,1,9475,1,13,
7,1,7,2,3,0,0,6000,0,13,
7,1,7,3,2,0,0,6958,0,13,
7,1,7,1,2,0,0,0,0,13,
7,1,1,6,88,0,0,26716,4,13,
7,1,7,1,88,0,0,1249,0,13,
7,1,8,1,1,0,0,1249,0,13,
7,1,8,1,1,0,1,1800,3,13,
7,1,7,1,2,1,0,0,0,13,
7,1,9,5,88,0,0,5000,2,13,
7,1,9,3,1,0,0,1200,0,13,
7,1,9,5,88,0,0,5257,0,13,
7,1,9,4,1,0,0,6000,0,13,
7,1,9,4,1,0,0,5000,0,13,
7,1,9,5,88,0,0,3000,0,13,
7,1,9,5,88,1,0,10000,0,13,
7,1,9,1,88,0,0,0,1,13,
7,1,9,2,88,0,0,5257,0,13,
7,1,9,2,2,0,0,3929,4,13,
7,1,9,3,88,0,0,6958,1,13,
7,1,9,1,88,1,0,6958,0,13,
7,1,9,1,1,0,0,2997,1,13,
7,1,7,3,88,2,0,11700,2,13,
7,1,9,3,2,0,1,10958,0,13,
7,1,9,1,88,0,1,0,1,13,
7,1,9,4,88,0,0,16262,1,13,
7,1,9,2,88,1,0,9475,0,13,
7,1,9,3,88,0,0,0,0,13,
7,1,9,1,1,0,0,5257,0,13,
7,1,9,2,88,0,0,0,0,13,
7,1,9,1,1,0,0,800,0,13,
7,1,9,4,88,0,0,5994,0,13,
7,1,9,2,88,0,0,2997,0,13,
7,1,9,2,1,0,0,7858,0,13,
7,1,9,2,88,0,0,2997,0,13,
7,1,9,1,88,0,0,736,0,13,
7,1,9,1,1,0,0,0,3,13,
7,1,9,1,1,1,0,13352,0,13,
7,1,9,1,1,0,0,3929,0,13,
7,1,9,1,88,0,0,9475,0,13,
7,3,1,10,88,4,0,77319,0,13,
7,3,3,5,4,0,0,5257,0,13,
7,1,3,6,4,0,0,14475,0,13,
7,1,1,7,5,0,0,10000,0,13,
7,1,7,1,3,0,0,3600,0,13,
7,1,1,7,5,4,0,50383,0,13,
7,4,5,5,6,2,0,165000,0,13,
7,1,1,1,3,0,0,8000,0,13,
7,3,6,5,6,0,0,7500,0,13,
7,4,5,7,5,4,0,360,0,13,
7,3,3,4,5,1,0,0,0,13,
7,1,3,4,4,0,0,2500,0,13,
7,2,5,5,88,1,1,21583,0,13,
7,3,5,7,5,2,0,0,0,13,
7,1,3,5,88,1,0,1300,0,13,
7,1,3,4,5,0,0,8000,0,13,
7,1,3,5,4,0,0,12000,0,13,
7,3,1,7,7,4,0,0,0,13,
7,1,3,4,5,0,0,3000,0,13,
7,1,3,3,4,0,0,20000,0,13,
7,1,3,3,5,0,0,9000,0,13,
7,1,3,4,4,3,0,3700,0,13,
7,4,5,6,5,2,0,26583,0,13,
7,3,3,5,4,2,0,13352,0,13,
7,3,3,7,5,0,0,8000,0,13,
7,3,3,5,5,1,0,28583,0,13,
7,1,3,6,5,2,0,31058,2,13,
7,1,9,4,88,0,0,1600,0,13,
7,1,9,3,1,0,0,3000,0,13,
7,1,9,4,1,0,0,3200,0,13,
7,1,9,6,88,0,0,0,0,13,
7,1,9,4,1,0,0,800,0,13,
7,1,9,4,1,0,0,1200,0,13,
7,1,9,4,1,0,0,2800,0,13,
7,1,9,5,88,2,0,47583,0,13,
7,1,9,4,1,0,0,0,0,13,
7,1,9,4,1,0,0,2997,0,13,
7,1,9,8,88,0,0,29000,0,13,
7,1,9,4,2,1,0,6958,0,13,
7,1,9,4,2,0,0,0,0,13,
7,1,9,3,88,0,0,0,0,13,
7,1,9,4,88,0,0,7200,0,13,
7,1,9,3,2,0,0,2000,0,13,
7,1,9,4,2,0,0,5257,0,13,
7,1,9,4,2,0,0,5000,0,13,
7,1,9,4,2,0,0,6958,0,13,
7,1,1,2,3,0,0,8000,2,13,
7,1,1,6,88,0,0,18000,0,13,
7,1,1,3,88,0,0,4000,2,13,
7,1,8,1,2,0,0,0,3,13,
7,1,1,1,88,0,0,5000,0,13,
7,1,1,3,3,0,0,6000,2,13,
7,1,8,1,2,0,0,736,1,13,
7,1,1,4,88,0,0,0,1,13,
7,1,1,5,88,0,0,3000,1,13,
7,1,1,5,88,0,0,23000,0,13,
7,1,1,5,88,0,1,8000,3,13,
7,1,1,7,88,0,1,5000,1,13,
7,1,1,4,88,1,0,9000,0,13,
7,1,1,9,88,0,1,26000,2,13,
7,3,1,14,8,5,0,0,1,13,
7,4,1,8,88,2,2,0,1,13,
7,4,1,11,88,5,0,0,0,13,
7,4,1,12,88,2,2,0,0,13,
7,4,1,9,88,2,2,0,0,13,
7,4,1,8,7,3,0,98000,0,13,
7,4,1,8,4,2,1,40000,0,13,
7,4,1,11,88,3,1,0,0,13,
7,4,1,13,8,2,0,137319,0,13,
7,4,1,13,7,2,2,203333,0,13,
7,3,1,10,5,4,0,0,0,13,
7,4,1,9,5,2,0,27000,0,13,
7,1,7,2,88,0,0,3000,0,13,
7,3,1,11,6,4,0,125000,0,13,
7,4,1,9,5,2,0,74287,0,13,
7,4,1,8,5,2,0,62000,0,13,
7,4,1,8,88,1,3,0,3,13,
7,1,1,7,6,2,0,33427,0,13,
7,1,1,7,9,0,0,0,1,13,
7,1,1,8,7,2,0,26083,0,13,
7,1,1,7,5,0,0,18000,0,13,
7,1,1,8,88,4,0,11275,0,13,
7,4,1,8,4,4,0,25475,0,13,
7,4,1,8,88,1,1,0,0,13,
7,4,1,15,88,3,3,71154,1,13,
7,1,1,8,4,4,0,4000,0,13,
7,3,1,9,88,3,1,52000,0,13,
7,1,1,9,6,4,0,150000,0,13,
7,4,1,7,6,0,1,19500,1,13,
7,4,1,10,8,3,0,61151,0,13,
7,4,1,10,88,2,2,0,0,13,
7,3,5,7,5,4,0,128333,0,13,
7,4,4,6,4,1,0,10000,0,13,
7,1,1,4,88,0,0,1249,0,13,
7,1,8,1,2,0,0,2400,0,13,
7,1,8,1,2,0,0,4800,0,13,
7,1,8,2,2,0,0,3500,0,13,
7,1,8,1,1,0,0,0,0,13,
7,1,1,7,88,0,0,10997,1,13,
7,1,1,5,88,0,1,0,2,13,
7,1,1,5,88,0,0,0,2,13,
7,1,1,4,3,0,0,3000,0,13,
7,1,1,5,88,0,0,5257,4,13,
7,1,1,4,88,1,0,20000,0,13,
7,1,1,6,88,0,0,0,1,13,
7,1,1,8,6,4,0,43166,0,13,
7,1,1,8,88,2,0,30769,0,13,
7,4,1,17,4,2,0,85000,0,13,
7,1,1,9,7,2,0,56200,0,13,
7,1,1,7,88,1,0,21583,0,13,
7,1,1,10,6,3,0,20000,0,13,
7,4,1,6,5,4,0,28000,1,13,
7,4,1,9,88,4,0,135473,0,13,
7,4,1,6,5,0,0,44287,0,13,
7,4,1,6,88,2,2,33427,2,13,
7,1,1,4,88,0,0,0,1,13,
7,1,1,10,88,0,0,3000,5,13,
7,1,1,4,88,0,0,0,0,13,
7,1,1,4,88,0,0,5000,1,13,
7,1,1,4,3,0,0,10000,4,13,
7,1,1,8,88,0,0,21000,2,13,
7,1,1,4,88,0,0,1000,4,13,
7,1,1,6,88,0,0,13600,0,13,
7,1,7,1,2,0,0,0,0,13,
7,1,9,5,88,0,0,3929,0,13,
7,1,9,3,88,0,0,5000,0,13,
7,1,9,5,88,0,1,0,1,13,
7,1,9,4,88,0,0,0,0,13,
7,1,9,2,88,0,0,2008,0,13,
7,4,1,7,9,2,0,21583,0,13,
7,4,1,15,8,4,0,88574,0,13,
7,4,1,9,8,2,0,55010,0,13,
7,4,1,8,6,4,0,77714,0,13,
7,3,1,15,88,1,1,20000,1,13,
7,1,1,9,8,5,0,90000,0,13,
7,4,3,5,8,2,0,60000,0,13,
7,4,1,10,7,5,0,54166,0,13,
7,4,3,4,6,2,0,32600,0,13,
7,4,5,6,88,2,0,30000,0,13,
7,4,3,7,7,3,0,1914000,0,13,
7,1,3,4,88,0,0,10000,0,13,
7,4,5,6,5,4,0,44287,0,13,
7,4,5,6,88,1,2,0,1,13,
7,1,1,5,88,0,0,800,0,13,
7,1,1,3,88,0,0,9957,2,13,
7,1,1,7,88,1,0,5257,2,13,
7,1,1,5,88,0,0,10000,0,13,
7,1,1,3,88,0,0,4000,0,13,
7,1,1,6,88,0,0,0,0,13,
7,1,8,1,2,0,0,2000,0,13,
7,1,1,7,88,0,2,736,2,13,
7,1,1,5,88,0,0,5000,1,13,
7,1,1,5,88,0,1,0,1,13,
7,1,1,6,88,2,1,14000,1,13,
7,1,1,5,88,0,1,0,1,13,
7,1,1,2,88,0,0,5000,0,13,
7,1,1,5,88,0,0,8000,1,13,
7,1,7,1,2,0,0,3500,1,13,
7,1,1,4,88,0,1,0,1,13,
7,1,1,5,88,0,0,4000,3,13,
7,1,1,4,88,1,0,15000,0,13,
7,1,7,1,2,0,0,4500,0,13,
7,1,8,2,88,0,1,5000,0,13,
7,1,1,4,4,0,0,10000,3,13,
7,1,1,7,88,1,0,6000,0,13,
7,1,1,5,88,0,0,600,2,13,
7,1,1,5,88,3,0,24500,3,13,
7,1,1,6,88,0,0,26500,0,13,
7,1,1,4,88,1,0,8300,1,13,
7,1,1,8,88,0,1,0,3,13,
7,1,1,5,88,0,0,0,2,13,
7,1,3,5,4,5,0,65870,0,13,
7,1,1,2,3,0,0,9475,0,13,
7,1,1,8,4,4,0,33300,0,13,
7,1,4,5,5,0,0,15000,1,13,
7,1,1,6,6,2,0,21583,0,13,
7,1,1,6,4,4,0,34935,0,13,
7,1,1,5,5,0,0,21583,0,13,
7,4,5,5,5,4,0,13500,3,13,
7,4,1,9,88,2,2,0,1,13,
7,1,7,3,4,0,0,10000,0,13,
7,1,3,2,3,0,0,2800,0,13,
7,1,1,8,88,0,1,0,1,13,
7,1,7,1,3,0,0,5257,0,13,
7,1,7,1,88,0,0,3800,0,13,
7,1,7,1,2,0,0,2000,0,13,
7,1,7,1,3,0,0,0,0,13,
7,4,5,7,88,1,1,0,1,13,
7,4,1,8,5,0,1,34500,0,13,
7,4,5,3,6,1,0,21583,0,13,
7,1,3,4,4,0,0,21652,0,13,
7,4,5,7,5,1,0,46779,0,13,
7,4,3,5,88,0,1,0,0,13,
7,4,5,6,88,1,2,0,1,13,
7,4,5,8,88,3,0,33427,0,13,
7,1,3,4,4,0,0,14732,0,13,
7,1,3,1,88,0,0,5257,0,13,
7,1,3,2,3,0,0,5257,0,13,
7,1,3,4,4,0,0,18950,0,13,
7,1,3,3,4,2,0,26704,0,13,
7,1,1,11,5,5,0,56518,0,13,
7,1,1,7,6,0,0,25512,0,13,
7,4,1,7,88,4,1,56518,0,13,
7,1,1,5,88,0,2,0,2,13,
7,1,1,7,88,0,0,6500,2,13,
7,1,1,7,88,0,1,0,2,13,
7,1,1,6,88,0,2,2000,3,13,
7,1,1,7,88,0,0,0,0,13,
7,1,1,6,88,0,1,3000,2,13,
7,1,1,5,88,0,0,10887,0,13,
7,1,1,6,88,1,0,6958,0,13,
7,1,1,7,88,0,1,0,1,13,
7,1,3,6,4,0,0,0,1,13,
7,1,1,10,88,4,2,122903,0,13,
7,1,1,14,88,2,1,21583,0,13,
7,4,1,6,88,1,0,10000,0,13,
7,4,1,7,5,0,0,18950,0,13,
7,2,3,5,88,0,1,0,1,13,
7,1,5,5,9,3,0,10000,1,13,
7,3,3,5,5,0,2,8000,0,13,
7,1,5,7,6,4,0,44000,0,13,
7,1,3,5,5,1,0,21583,0,13,
7,1,5,5,5,0,0,6500,4,13,
7,1,5,5,3,1,1,21583,0,13,
7,1,1,9,4,0,0,0,0,13,
7,1,1,9,88,2,2,0,1,13,
7,1,1,9,88,0,2,7000,3,13,
7,1,1,8,3,0,0,12215,0,13,
7,1,1,5,88,0,0,1800,0,13,
7,1,7,1,3,0,2,9000,0,13,
7,1,3,4,3,0,0,18950,0,13,
7,1,7,1,3,0,0,6958,0,13,
7,1,3,2,3,0,0,9257,0,13,
7,1,3,2,3,0,0,5257,0,13,
7,1,1,2,3,0,0,11458,2,13,
7,1,3,2,3,1,0,5257,0,13,
7,1,3,2,3,1,0,9475,0,13,
7,1,3,1,3,0,0,5257,0,13,
7,1,3,1,3,0,0,9186,0,13,
7,1,3,2,3,0,0,9475,1,13,
7,1,3,5,5,2,1,0,1,13,
7,1,3,5,5,2,0,43166,0,13,
7,1,3,5,4,0,0,9475,0,13,
7,1,3,2,3,0,0,5257,0,13,
7,1,3,2,3,0,0,7257,0,13,
7,1,7,2,2,0,0,9475,0,13,
7,1,1,6,88,0,0,6000,3,13,
7,1,1,5,88,0,0,7000,0,13,
7,1,1,6,88,0,0,0,4,13,
7,1,1,7,88,0,0,2997,2,13,
7,1,1,7,88,0,0,6958,2,13,
7,1,1,5,88,0,1,0,1,13,
7,1,1,6,88,0,1,0,2,13,
7,1,1,7,88,0,0,4500,1,13,
7,1,1,7,88,0,0,0,1,13,
7,1,1,5,88,0,0,0,1,13,
7,1,1,5,88,0,0,2008,1,13,
7,1,1,6,88,0,0,10005,1,13,
7,1,1,5,88,0,1,6958,1,13,
7,1,10,7,88,0,0,10000,1,13,
7,1,9,4,88,4,0,3929,3,13,
7,1,7,2,2,0,0,0,0,13,
7,1,9,4,88,0,0,0,4,13,
7,4,1,6,6,2,0,44000,0,13,
7,1,1,5,88,0,0,2000,0,13,
7,1,7,5,88,0,0,5900,0,13,
7,4,4,8,7,2,0,41000,0,13,
7,1,9,4,88,0,0,113,0,13,
7,1,9,5,88,0,0,7200,0,13,
7,1,9,1,88,0,1,0,2,13,
7,1,9,3,88,0,0,5000,0,13,
7,1,9,3,88,0,0,1800,3,13,
7,1,9,1,88,0,0,3000,0,13,
7,1,9,5,88,0,0,2500,12,13,
7,1,9,5,88,0,0,0,5,13,
7,1,9,5,88,0,0,0,1,13,
7,1,9,4,88,4,0,3929,3,13,
7,1,1,4,88,0,1,0,1,13,
7,1,1,7,88,0,0,0,3,13,
7,1,1,6,88,0,0,0,4,13,
7,1,9,6,88,0,0,4408,1,13,
7,1,1,6,88,0,0,14000,6,13,
7,1,9,3,88,0,0,1249,0,13,
7,1,9,3,88,0,0,6958,0,13,
7,1,1,9,88,0,0,4500,0,13,
7,1,1,6,88,0,0,6958,0,13,
7,1,1,6,88,0,0,2997,0,13,
7,1,1,7,4,0,1,10500,0,13,
7,1,7,2,3,0,0,7200,0,13,
7,1,7,1,2,0,0,1200,0,13,
7,1,7,1,3,0,0,4900,0,13,
7,1,7,1,3,0,0,4900,0,13,
7,1,7,1,3,0,0,5257,0,13,
7,1,1,7,6,5,0,50000,0,13,
7,1,1,5,3,1,0,20000,0,13,
7,1,1,5,4,0,0,5000,0,13,
7,1,1,6,4,4,0,57000,0,13,
7,1,1,5,5,6,0,15000,0,13,
7,1,1,6,4,3,0,20000,0,13,
7,1,1,6,3,1,0,42000,0,13,
7,2,1,5,3,4,0,19900,2,13,
7,1,7,1,3,0,0,5000,0,13,
7,1,10,1,3,0,0,9800,0,13,
7,1,10,1,3,2,0,12000,1,13,
7,1,10,1,3,0,0,4000,0,13,
7,1,3,1,2,0,0,6000,0,13,
7,1,7,1,3,0,0,2000,1,13,
7,1,3,1,88,0,0,3929,0,13,
7,1,7,1,3,1,0,13352,0,13,
7,1,1,5,88,0,1,0,2,13,
7,1,1,4,88,0,1,3929,0,13,
7,1,7,1,3,0,0,13352,0,13,
7,1,7,1,3,0,0,13352,0,13,
7,1,7,1,2,0,0,736,1,13,
7,1,8,1,2,0,0,0,0,13,
7,1,7,1,3,0,0,5257,0,13,
7,1,1,6,88,0,2,0,2,13,
7,1,10,1,2,0,0,6958,1,13,
7,1,1,4,88,0,1,0,1,13,
7,1,1,9,88,0,1,0,0,13,
7,1,1,5,88,0,0,16433,3,13,
7,1,10,1,2,0,0,6958,0,13,
7,1,10,1,3,0,1,6958,1,13,
7,1,1,8,88,0,1,10000,0,13,
7,1,1,5,88,0,0,2000,1,13,
7,1,10,1,3,1,0,13352,0,13,
7,1,1,8,88,0,0,5257,2,13,
7,1,1,5,88,0,2,0,4,13,
7,1,7,4,2,0,0,0,0,13,
7,1,1,6,88,0,1,0,3,13,
7,1,7,1,3,0,0,736,3,13,
7,1,7,5,88,0,0,5257,1,13,
7,1,1,6,88,0,1,9186,1,13,
7,1,7,1,2,0,0,5257,0,13,
7,1,7,1,88,3,0,13352,3,13,
7,1,8,2,88,0,0,2000,0,13,
7,1,9,2,88,0,0,0,5,13,
7,1,9,1,2,0,0,4000,0,13,
7,1,9,1,2,0,0,6200,1,13,
7,1,9,1,2,0,0,9000,0,13,
7,1,7,2,88,0,0,0,0,13,
7,1,9,1,2,1,0,5000,0,13,
7,1,8,1,2,0,0,5000,3,13,
7,1,9,1,88,0,0,1000,1,13,
7,1,9,5,88,1,0,11000,2,13,
7,1,9,1,2,0,0,5500,1,13,
7,1,9,2,88,5,0,4000,4,13,
7,1,9,1,3,0,0,0,2,13,
7,1,7,1,3,0,0,7500,0,13,
7,1,8,1,2,0,0,4000,0,13,
7,1,9,1,2,0,0,7000,0,13,
7,1,9,1,2,0,0,5000,2,13,
7,1,9,1,2,0,0,0,1,13,
7,1,9,1,88,0,0,5000,0,13,
7,1,8,1,2,0,0,6000,1,13,
7,1,8,1,2,0,0,7000,0,13,
7,1,9,1,2,0,0,2500,0,13,
7,4,1,9,88,4,0,35000,0,13,
7,1,1,5,88,0,0,8000,0,13,
7,1,1,11,88,2,2,20000,0,13,
7,1,1,10,8,5,0,100000,0,13,
7,1,1,1,88,0,0,4500,0,13,
7,1,1,16,88,3,0,32000,0,13,
7,1,1,7,8,6,0,105000,0,13,
7,1,1,1,88,0,0,3500,0,13,
7,4,5,5,88,2,0,20000,0,13,
7,1,4,3,3,1,1,2000,1,13,
7,4,6,3,3,1,1,0,1,13,
7,4,6,3,3,1,1,0,1,13,
7,1,1,8,88,2,2,0,0,13,
7,1,1,10,88,3,1,44287,0,13,
7,4,1,8,5,2,2,43166,0,13,
7,4,1,7,88,4,2,21583,0,13,
7,4,1,6,88,1,1,0,0,13,
7,1,6,5,4,1,0,21583,0,13,
7,4,1,10,88,1,1,21583,0,13,
7,1,4,5,6,0,0,13352,0,13,
7,1,1,8,88,4,1,21583,1,13,
7,3,1,6,6,4,0,46779,0,13,
7,1,1,8,88,0,0,2997,0,13,
7,4,1,9,5,3,0,56518,0,13,
7,4,1,9,88,3,2,21583,0,13,
7,1,1,13,5,4,0,26704,0,13,
7,1,1,6,88,1,1,0,0,13,
7,1,1,7,8,5,0,34935,0,13,
7,1,1,7,88,2,0,16349,0,13,
7,1,1,4,88,0,1,0,1,13,
7,1,8,1,1,0,0,4500,0,13,
7,1,1,6,88,0,1,11000,2,13,
7,1,1,5,88,0,0,0,2,13,
7,1,1,1,2,0,0,5000,0,13,
7,1,7,1,3,0,0,5400,0,13,
7,1,1,6,88,0,0,2400,1,13,
7,1,1,8,88,0,0,5000,0,13,
7,1,1,4,88,0,1,0,3,13,
7,1,7,1,3,0,0,4000,0,13,
7,1,1,7,88,0,1,3500,5,13,
7,1,1,5,88,0,0,0,3,13,
7,1,1,9,88,0,2,0,2,13,
7,1,1,4,88,0,1,0,2,13,
7,1,1,4,88,0,1,2008,2,13,
7,1,8,1,1,0,0,2500,0,13,
7,1,7,1,2,0,0,5000,0,13,
7,1,7,1,3,0,0,9500,0,13,
7,1,7,1,1,0,0,3500,0,13,
7,1,1,4,88,0,1,2000,2,13,
7,1,7,1,2,1,0,7000,0,13,
7,1,7,1,3,0,0,3000,1,13,
7,1,7,1,3,1,0,11000,0,13,
7,1,7,1,3,0,0,5500,0,13,
7,1,1,6,88,0,0,10958,4,13,
7,1,1,8,88,0,0,15514,3,13,
7,1,1,5,88,0,0,5257,0,13,
7,1,1,4,88,0,0,1249,0,13,
7,1,1,4,88,0,0,0,0,13,
7,1,1,8,88,0,0,7000,1,13,
7,1,1,8,88,0,0,5400,2,13,
7,1,10,1,2,0,0,6958,0,13,
7,1,10,1,2,0,0,9475,0,13,
7,1,1,4,88,0,1,0,4,13,
7,1,8,1,1,0,0,2800,0,13,
7,1,10,1,2,0,0,2500,0,13,
7,1,10,1,2,1,0,0,0,13,
7,1,10,1,2,3,0,8500,1,13,
7,1,7,1,2,0,0,3500,1,13,
7,1,10,1,2,1,0,6958,0,13,
7,1,10,1,3,0,0,12858,0,13,
7,1,5,7,5,2,0,20000,0,13,
7,1,1,6,7,1,0,24900,0,13,
7,1,1,9,5,4,0,40000,1,13,
7,1,1,5,4,1,2,0,2,13,
7,1,1,7,5,0,0,42000,0,13,
7,1,1,8,88,1,0,20000,1,13,
7,1,1,8,5,4,0,128000,0,13,
7,1,3,8,5,1,0,30000,0,13,
7,1,5,6,4,3,0,32000,0,13,
7,1,1,7,88,1,0,26500,0,13,
7,1,1,7,5,0,0,41000,0,13,
7,1,1,14,6,4,1,3500,1,13,
7,1,1,6,88,0,0,0,0,13,
7,1,1,6,88,0,1,0,1,13,
7,1,9,1,1,0,0,5900,0,13,
7,1,7,1,2,0,0,5257,0,13,
7,1,1,8,88,0,1,10500,1,13,
7,1,1,4,88,0,2,0,2,13,
7,1,7,1,2,0,0,3929,0,13,
7,1,1,4,88,0,1,0,1,13,
7,1,8,1,2,1,0,3929,0,13,
7,1,7,1,88,0,0,0,1,13,
7,1,7,1,88,0,0,0,1,13,
7,1,7,1,2,0,0,5500,0,13,
7,1,1,4,3,0,0,0,0,13,
7,1,1,4,88,0,0,5257,1,13,
7,1,7,2,3,2,0,25512,2,13,
7,1,1,4,88,0,0,26840,0,13,
7,1,7,1,2,0,0,9475,0,13,
7,1,1,3,88,0,0,0,3,13,
7,1,7,1,2,0,0,6958,0,13,
7,1,7,1,2,0,0,0,0,13,
7,1,7,1,2,0,0,2008,1,13,
7,1,7,1,3,0,0,16433,0,13,
7,1,1,5,88,0,2,13352,2,13,
7,1,7,1,3,0,0,5257,0,13,
7,1,7,1,2,1,0,5257,0,13,
7,1,1,1,3,3,0,34935,0,13,
7,1,10,1,2,0,0,6958,0,13,
7,1,1,2,3,0,0,9475,1,13,
7,1,10,1,88,0,0,0,0,13,
7,1,1,4,4,0,0,10800,0,13,
7,1,7,1,2,0,0,5000,0,13,
7,1,7,1,2,0,0,0,3,13,
7,1,10,1,2,0,0,6958,0,13,
7,1,7,1,2,0,0,4500,0,13,
7,1,10,1,2,0,0,5000,0,13,
7,1,10,1,2,0,0,6958,1,13,
7,1,1,4,88,0,0,6958,1,13,
7,1,8,2,1,0,0,2800,0,13,
7,1,1,4,88,0,0,0,0,13,
7,1,1,4,88,0,1,0,1,13,
7,1,9,2,88,0,0,0,3,13,
7,1,7,1,88,0,0,0,0,13,
7,1,1,1,2,0,0,3500,0,13,
7,1,7,1,3,0,0,6000,0,13,
7,1,8,1,2,0,0,0,1,13,
7,1,7,2,2,0,0,15360,0,13,
7,1,7,1,2,0,0,10887,0,13,
7,1,1,4,88,0,1,14732,6,13,
7,1,1,3,88,0,0,2997,0,13,
7,1,1,4,88,0,0,0,6,13,
7,1,7,2,88,0,0,5937,0,13,
7,1,7,1,2,0,0,3929,0,13,
7,1,7,1,2,0,0,3200,0,13,
7,1,7,1,3,0,0,2500,0,13,
7,1,8,1,88,0,0,4000,0,13,
7,1,7,1,88,0,0,4000,0,13,
7,1,7,1,3,0,0,9475,2,13,
7,1,7,1,2,0,0,5000,0,13,
7,1,7,1,3,0,0,23500,3,13,
7,1,1,4,88,0,1,0,1,13,
7,1,7,1,88,0,0,9475,0,13,
7,1,7,1,2,0,0,7858,0,13,
7,1,7,1,2,0,0,0,1,13,
7,1,1,8,88,0,0,6958,0,13,
7,1,7,1,2,0,0,6958,0,13,
7,1,7,3,2,0,0,5500,0,13,
7,1,1,7,88,0,0,22827,0,13,
7,1,7,1,88,0,0,0,1,13,
7,1,1,6,88,0,1,9429,3,13,
7,1,1,6,88,0,1,14816,4,13,
7,1,7,1,2,0,0,1600,0,13,
7,1,1,5,88,0,0,5000,2,13,
7,1,1,4,88,0,0,0,0,13,
7,1,1,7,88,0,1,22200,2,13,
7,1,10,1,2,0,0,2997,0,13,
7,1,1,4,4,0,0,0,0,13,
7,1,1,4,88,0,0,3000,2,13,
7,1,7,1,3,0,0,7000,0,13,
7,1,7,1,3,0,0,5000,0,13,
7,1,7,1,2,0,1,5000,1,13,
7,1,7,1,2,0,0,10000,0,13,
7,1,1,6,88,0,0,10008,0,13,
7,1,3,1,88,0,0,0,1,13,
7,1,3,1,88,0,0,0,1,13,
7,1,3,1,88,0,0,5257,0,13,
7,1,3,1,88,0,0,6958,1,13,
7,1,3,1,88,0,0,1800,0,13,
7,1,1,4,88,0,0,736,2,13,
7,1,1,4,88,0,0,0,0,13,
7,1,1,6,88,0,0,2997,1,13,
7,1,7,2,88,0,0,6958,0,13,
7,1,8,1,2,0,0,7858,0,13,
7,1,7,1,2,0,1,5257,0,13,
7,1,3,1,3,0,0,5257,0,13,
7,1,7,1,2,0,0,2997,0,13,
